person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
62,33905,MORTGAGE,3.0,HOMEIMPROVEMENT,3400.0,,0,0.1,N,30
41,73249,MORTGAGE,2.0,EDUCATION,24400.0,12.71,1,0.33,Y,21
40,45247,RENT,2.0,PERSONAL,10200.0,12.08,1,0.23,N,21
40,26152,MORTGAGE,0.0,EDUCATION,4400.0,9.16,0,0.17,N,19
36,16787,MORTGAGE,18.0,HOMEIMPROVEMENT,3100.0,10.39,0,0.18,N,17
39,40619,MORTGAGE,0.0,HOMEIMPROVEMENT,2800.0,5.75,0,0.07,N,18
48,33129,RENT,4.0,DEBTCONSOLIDATION,3700.0,10.55,0,0.11,N,28
40,43486,RENT,16.0,DEBTCONSOLIDATION,6200.0,,1,0.14,N,21
35,47829,RENT,2.0,HOMEIMPROVEMENT,6800.0,9.61,0,0.14,N,14
34,18828,RENT,1.0,MEDICAL,3100.0,9.4,1,0.16,N,15
37,34032,RENT,15.0,EDUCATION,7100.0,11.05,0,0.21,N,16
40,45950,RENT,8.0,VENTURE,8900.0,10.5,0,0.19,N,18
48,51535,RENT,5.0,HOMEIMPROVEMENT,7800.0,14.37,1,0.15,Y,28
33,73066,MORTGAGE,4.0,EDUCATION,15000.0,8.5,0,0.21,N,11
38,79640,MORTGAGE,2.0,VENTURE,12300.0,9.28,0,0.15,N,16
40,43507,RENT,5.0,DEBTCONSOLIDATION,4800.0,12.05,0,0.11,N,22
31,45527,RENT,6.0,PERSONAL,4600.0,9.69,0,0.1,N,12
35,38548,RENT,0.0,PERSONAL,6300.0,13.62,0,0.16,N,13
36,68042,MORTGAGE,0.0,VENTURE,11400.0,7.74,0,0.17,N,15
35,40447,MORTGAGE,1.0,DEBTCONSOLIDATION,9100.0,9.72,1,0.22,Y,15
41,30230,RENT,1.0,MEDICAL,2600.0,9.77,0,0.09,N,23
39,21349,RENT,11.0,MEDICAL,4100.0,11.0,0,0.19,N,19
36,30523,RENT,5.0,VENTURE,9300.0,10.24,1,0.3,N,18
42,42919,RENT,2.0,PERSONAL,7000.0,13.12,0,0.16,N,21
53,80000,RENT,8.0,VENTURE,7900.0,,0,0.1,N,30
52,50149,MORTGAGE,1.0,HOMEIMPROVEMENT,4800.0,8.41,0,0.1,Y,30
30,51909,RENT,14.0,HOMEIMPROVEMENT,8900.0,12.37,0,0.17,Y,12
43,49104,RENT,7.0,EDUCATION,10700.0,9.05,0,0.22,N,21
38,92959,MORTGAGE,8.0,PERSONAL,10000.0,13.87,0,0.11,N,17
41,63192,MORTGAGE,1.0,DEBTCONSOLIDATION,8200.0,,1,0.13,Y,19
37,48662,RENT,0.0,PERSONAL,7900.0,11.72,1,0.16,N,18
40,36340,RENT,2.0,PERSONAL,9700.0,11.56,1,0.27,N,18
40,26102,RENT,2.0,DEBTCONSOLIDATION,3300.0,9.68,1,0.13,N,22
36,111997,MORTGAGE,7.0,DEBTCONSOLIDATION,25600.0,12.12,0,0.23,N,18
35,73263,MORTGAGE,0.0,EDUCATION,10600.0,9.76,0,0.14,N,13
37,44503,RENT,3.0,MEDICAL,8700.0,8.17,0,0.2,N,15
41,120208,RENT,4.0,DEBTCONSOLIDATION,21600.0,11.54,0,0.18,N,20
43,48834,RENT,2.0,PERSONAL,7200.0,15.18,0,0.15,N,24
45,32586,RENT,1.0,PERSONAL,6000.0,8.84,1,0.18,N,23
37,90294,MORTGAGE,11.0,DEBTCONSOLIDATION,24200.0,,0,0.27,N,18
41,25835,RENT,0.0,HOMEIMPROVEMENT,2100.0,,0,0.08,N,23
46,40117,RENT,1.0,HOMEIMPROVEMENT,9800.0,,1,0.24,N,25
48,26894,RENT,7.0,EDUCATION,5000.0,10.34,0,0.19,N,26
39,32870,RENT,4.0,HOMEIMPROVEMENT,5300.0,17.05,1,0.16,Y,19
38,54172,MORTGAGE,6.0,MEDICAL,11600.0,8.33,0,0.21,N,18
41,58023,RENT,8.0,EDUCATION,10200.0,14.07,1,0.18,N,23
33,28252,MORTGAGE,11.0,VENTURE,2100.0,5.0,0,0.07,N,15
38,121125,RENT,1.0,DEBTCONSOLIDATION,11300.0,8.59,0,0.09,N,18
45,17248,MORTGAGE,3.0,DEBTCONSOLIDATION,1700.0,8.1,0,0.1,N,25
44,52302,RENT,5.0,DEBTCONSOLIDATION,6400.0,12.91,0,0.12,N,25
38,52975,MORTGAGE,7.0,MEDICAL,12000.0,11.22,0,0.23,N,20
41,55924,RENT,4.0,PERSONAL,5300.0,15.47,1,0.09,Y,21
35,76089,RENT,3.0,EDUCATION,4500.0,8.05,0,0.06,N,15
44,10671,MORTGAGE,5.0,HOMEIMPROVEMENT,1800.0,8.41,0,0.17,N,23
39,33289,RENT,2.0,VENTURE,4400.0,11.41,0,0.13,N,19
38,52872,MORTGAGE,11.0,DEBTCONSOLIDATION,11000.0,9.11,0,0.21,N,18
37,114868,MORTGAGE,1.0,MEDICAL,10400.0,5.0,0,0.09,N,17
39,36647,RENT,10.0,HOMEIMPROVEMENT,3600.0,12.71,0,0.1,N,17
37,44525,MORTGAGE,5.0,EDUCATION,6600.0,7.44,0,0.15,N,17
44,70455,OTHER,4.0,MEDICAL,5400.0,12.55,1,0.08,N,26
37,26775,RENT,3.0,MEDICAL,4400.0,11.46,1,0.16,N,15
52,49574,MORTGAGE,0.0,PERSONAL,5100.0,,0,0.1,N,30
50,46510,RENT,10.0,MEDICAL,4100.0,10.28,1,0.09,Y,29
35,36148,OWN,0.0,VENTURE,4900.0,5.63,0,0.14,N,13
40,63040,RENT,1.0,VENTURE,9400.0,,1,0.15,Y,20
36,144128,OWN,0.0,EDUCATION,11600.0,6.88,1,0.08,N,15
38,53469,RENT,0.0,PERSONAL,11100.0,10.99,1,0.21,N,17
55,16035,MORTGAGE,2.0,PERSONAL,1500.0,8.64,0,0.09,N,30
38,31712,RENT,0.0,DEBTCONSOLIDATION,6600.0,12.58,1,0.21,N,16
42,102709,MORTGAGE,4.0,EDUCATION,10400.0,10.55,0,0.1,N,21
43,43488,MORTGAGE,,EDUCATION,8900.0,,0,0.2,N,24
34,27270,RENT,10.0,EDUCATION,2700.0,14.11,0,0.1,N,13
35,71487,OWN,1.0,VENTURE,7200.0,8.49,0,0.1,N,13
33,35620,RENT,1.0,MEDICAL,8300.0,,0,0.23,N,11
35,49888,OWN,1.0,MEDICAL,13000.0,15.2,1,0.26,Y,17
27,27838,RENT,7.0,DEBTCONSOLIDATION,8200.0,13.3,1,0.29,N,7
43,39774,MORTGAGE,2.0,MEDICAL,10800.0,5.0,0,0.27,N,23
56,48287,RENT,4.0,VENTURE,8400.0,10.13,0,0.17,N,30
40,46612,MORTGAGE,2.0,PERSONAL,16000.0,11.28,1,0.34,Y,22
32,59120,MORTGAGE,0.0,MEDICAL,6700.0,12.02,0,0.11,N,14
36,54209,MORTGAGE,0.0,VENTURE,9100.0,7.07,1,0.17,Y,17
37,29459,RENT,10.0,VENTURE,6400.0,11.52,1,0.22,Y,17
34,113881,OWN,1.0,MEDICAL,30900.0,9.49,0,0.27,N,15
45,45325,MORTGAGE,14.0,HOMEIMPROVEMENT,6100.0,7.18,0,0.13,N,26
45,24953,OWN,14.0,HOMEIMPROVEMENT,2500.0,13.65,0,0.1,N,24
33,16137,RENT,3.0,HOMEIMPROVEMENT,4000.0,7.11,1,0.25,N,13
44,50899,MORTGAGE,15.0,VENTURE,7500.0,9.96,0,0.15,N,26
51,30849,RENT,0.0,DEBTCONSOLIDATION,3200.0,5.67,0,0.1,N,30
54,65277,MORTGAGE,0.0,DEBTCONSOLIDATION,7700.0,12.17,0,0.12,N,30
65,50221,RENT,1.0,MEDICAL,8000.0,12.38,1,0.16,N,30
35,351249,RENT,1.0,EDUCATION,35000.0,11.71,0,0.1,N,15
65,26097,RENT,1.0,DEBTCONSOLIDATION,5800.0,10.21,0,0.22,N,30
37,83187,MORTGAGE,3.0,HOMEIMPROVEMENT,6400.0,10.13,0,0.08,N,15
36,28430,RENT,0.0,MEDICAL,6200.0,8.96,0,0.22,N,16
42,74271,RENT,4.0,MEDICAL,18000.0,14.91,0,0.24,N,20
36,99864,RENT,1.0,MEDICAL,21900.0,15.29,1,0.22,Y,17
42,41266,MORTGAGE,0.0,DEBTCONSOLIDATION,5300.0,14.99,0,0.13,N,21
33,34044,RENT,6.0,MEDICAL,10200.0,9.5,0,0.3,N,13
38,45329,RENT,5.0,PERSONAL,4800.0,13.74,0,0.11,Y,17
49,33810,RENT,7.0,HOMEIMPROVEMENT,5300.0,8.44,0,0.16,N,27
39,109678,MORTGAGE,14.0,VENTURE,12100.0,11.62,0,0.11,Y,19
40,44410,MORTGAGE,4.0,EDUCATION,8200.0,8.25,0,0.18,N,22
43,61069,RENT,7.0,HOMEIMPROVEMENT,4100.0,9.3,0,0.07,N,22
48,61972,MORTGAGE,1.0,EDUCATION,13600.0,8.49,0,0.22,N,27
31,76580,RENT,2.0,HOMEIMPROVEMENT,13200.0,12.43,1,0.17,N,9
43,39105,RENT,,MEDICAL,3300.0,13.44,1,0.08,Y,24
38,71948,MORTGAGE,3.0,HOMEIMPROVEMENT,16300.0,8.99,0,0.23,N,20
41,93966,MORTGAGE,,VENTURE,14900.0,,0,0.16,N,22
47,45350,MORTGAGE,7.0,MEDICAL,4100.0,10.72,0,0.09,N,27
33,25172,OTHER,5.0,DEBTCONSOLIDATION,3600.0,12.68,0,0.14,N,14
34,97178,MORTGAGE,0.0,HOMEIMPROVEMENT,13500.0,9.92,0,0.14,N,13
30,53467,MORTGAGE,2.0,EDUCATION,7200.0,9.94,1,0.13,N,12
36,49124,RENT,4.0,DEBTCONSOLIDATION,7600.0,14.65,0,0.15,N,16
49,68760,MORTGAGE,3.0,VENTURE,5200.0,15.41,0,0.08,N,29
39,100167,RENT,0.0,EDUCATION,11700.0,10.58,0,0.12,N,18
33,43871,MORTGAGE,17.0,HOMEIMPROVEMENT,11400.0,7.54,1,0.26,N,14
37,91842,MORTGAGE,15.0,VENTURE,15100.0,8.51,0,0.16,N,17
32,50820,RENT,7.0,PERSONAL,7800.0,9.72,0,0.15,Y,12
34,66963,MORTGAGE,0.0,PERSONAL,15500.0,8.84,0,0.23,N,14
42,36190,MORTGAGE,2.0,EDUCATION,4000.0,11.55,0,0.11,N,24
33,43178,RENT,2.0,DEBTCONSOLIDATION,6700.0,16.78,1,0.16,Y,12
47,84317,MORTGAGE,4.0,EDUCATION,28400.0,12.76,0,0.34,N,27
39,18358,MORTGAGE,0.0,PERSONAL,2700.0,10.9,0,0.15,N,21
40,69579,RENT,2.0,EDUCATION,5500.0,13.27,0,0.08,N,22
38,59264,RENT,7.0,DEBTCONSOLIDATION,8900.0,13.68,0,0.15,N,16
45,112478,MORTGAGE,29.0,EDUCATION,21200.0,5.95,0,0.19,N,25
45,81068,MORTGAGE,4.0,VENTURE,14800.0,9.23,0,0.18,Y,23
42,53553,MORTGAGE,14.0,EDUCATION,7800.0,8.73,0,0.15,N,20
43,25954,RENT,27.0,VENTURE,3500.0,9.86,0,0.13,N,25
38,36670,RENT,2.0,EDUCATION,5200.0,9.94,0,0.14,N,18
43,43763,RENT,5.0,VENTURE,7300.0,10.47,1,0.17,Y,25
38,103364,MORTGAGE,1.0,PERSONAL,9700.0,5.98,0,0.09,N,19
40,73159,MORTGAGE,3.0,EDUCATION,6100.0,11.83,0,0.08,N,20
38,32941,RENT,0.0,VENTURE,4400.0,13.1,0,0.13,N,19
37,59958,RENT,0.0,VENTURE,17600.0,15.62,1,0.29,Y,18
36,38973,MORTGAGE,11.0,MEDICAL,4800.0,,0,0.12,N,15
43,35493,RENT,9.0,PERSONAL,2900.0,9.83,1,0.08,N,24
49,67123,OWN,1.0,DEBTCONSOLIDATION,5700.0,12.83,0,0.08,N,30
48,45606,MORTGAGE,3.0,DEBTCONSOLIDATION,8800.0,9.74,0,0.19,N,26
33,27388,OWN,3.0,DEBTCONSOLIDATION,3600.0,9.63,0,0.13,N,13
49,74122,MORTGAGE,3.0,EDUCATION,9100.0,8.24,1,0.12,Y,30
38,52892,MORTGAGE,0.0,MEDICAL,8200.0,10.41,0,0.16,N,16
44,40816,RENT,7.0,DEBTCONSOLIDATION,3400.0,15.38,1,0.08,Y,26
35,103387,MORTGAGE,2.0,EDUCATION,10000.0,9.44,0,0.1,N,17
40,83455,MORTGAGE,0.0,MEDICAL,13800.0,13.08,0,0.17,N,20
42,52094,RENT,5.0,PERSONAL,8700.0,11.97,0,0.17,N,23
32,20828,RENT,8.0,DEBTCONSOLIDATION,3400.0,8.66,0,0.16,N,11
44,85414,OWN,12.0,MEDICAL,5500.0,8.79,0,0.06,N,23
49,38495,RENT,5.0,HOMEIMPROVEMENT,4300.0,12.55,0,0.11,N,30
38,45300,RENT,1.0,PERSONAL,10500.0,8.52,0,0.23,N,20
49,42135,RENT,4.0,PERSONAL,4100.0,14.58,0,0.1,N,30
38,25647,RENT,12.0,HOMEIMPROVEMENT,2900.0,12.19,1,0.11,N,16
45,61467,MORTGAGE,2.0,MEDICAL,10500.0,10.99,0,0.17,N,23
29,32166,RENT,13.0,MEDICAL,4700.0,11.48,0,0.15,N,8
60,59895,MORTGAGE,0.0,PERSONAL,6100.0,14.52,1,0.1,N,30
51,30698,RENT,6.0,VENTURE,6600.0,12.42,0,0.21,N,30
38,39059,MORTGAGE,0.0,HOMEIMPROVEMENT,8000.0,10.31,0,0.2,N,16
30,58839,OWN,8.0,HOMEIMPROVEMENT,4800.0,10.62,0,0.08,N,10
41,52145,RENT,0.0,VENTURE,7000.0,11.28,1,0.13,N,20
32,66893,RENT,1.0,VENTURE,9700.0,11.92,0,0.15,N,14
42,69467,MORTGAGE,7.0,DEBTCONSOLIDATION,17600.0,9.84,0,0.25,Y,20
42,95432,RENT,3.0,HOMEIMPROVEMENT,12200.0,10.94,0,0.13,N,22
34,49003,MORTGAGE,10.0,PERSONAL,8900.0,12.18,0,0.18,N,16
47,89634,OWN,2.0,EDUCATION,6000.0,9.88,0,0.07,N,25
45,41723,OWN,26.0,VENTURE,5500.0,6.62,0,0.13,N,26
46,72325,OWN,0.0,EDUCATION,11100.0,10.11,0,0.15,N,25
40,85972,RENT,5.0,PERSONAL,9700.0,14.07,0,0.11,N,22
32,85811,RENT,12.0,MEDICAL,17000.0,12.18,0,0.2,N,14
46,23638,RENT,3.0,HOMEIMPROVEMENT,3700.0,13.42,1,0.16,Y,26
38,10173,MORTGAGE,,HOMEIMPROVEMENT,2300.0,11.31,0,0.23,N,17
32,64702,RENT,6.0,MEDICAL,8800.0,16.11,1,0.14,N,11
49,49082,MORTGAGE,2.0,DEBTCONSOLIDATION,4100.0,7.24,0,0.08,N,29
56,56399,RENT,3.0,VENTURE,7400.0,,1,0.13,N,30
39,51320,MORTGAGE,10.0,MEDICAL,6600.0,6.83,0,0.13,N,19
57,41373,RENT,15.0,HOMEIMPROVEMENT,8500.0,14.74,0,0.21,N,30
40,65270,RENT,,HOMEIMPROVEMENT,5300.0,12.45,0,0.08,N,22
37,58074,OWN,1.0,VENTURE,6500.0,13.64,1,0.11,Y,18
36,46518,MORTGAGE,,PERSONAL,13600.0,6.89,0,0.29,N,15
52,49735,RENT,3.0,EDUCATION,7100.0,12.79,0,0.14,N,30
35,66733,MORTGAGE,1.0,MEDICAL,9900.0,11.21,0,0.15,N,17
44,36421,RENT,2.0,DEBTCONSOLIDATION,5200.0,13.8,0,0.14,N,23
36,28117,RENT,8.0,MEDICAL,6200.0,8.9,0,0.22,N,14
37,27901,RENT,3.0,DEBTCONSOLIDATION,4100.0,14.85,1,0.15,N,16
47,38014,MORTGAGE,5.0,PERSONAL,4300.0,11.88,0,0.11,N,29
37,102973,MORTGAGE,0.0,DEBTCONSOLIDATION,18300.0,8.12,0,0.18,N,16
37,52385,MORTGAGE,7.0,EDUCATION,4700.0,9.24,0,0.09,N,15
48,34909,RENT,3.0,VENTURE,3400.0,,0,0.1,N,30
52,54239,MORTGAGE,2.0,MEDICAL,7000.0,7.48,1,0.13,Y,30
44,29081,RENT,4.0,DEBTCONSOLIDATION,4100.0,12.48,1,0.14,N,25
36,44671,RENT,0.0,MEDICAL,10900.0,12.72,0,0.24,N,14
37,39926,RENT,2.0,PERSONAL,11700.0,13.64,0,0.29,N,19
40,25295,OWN,8.0,HOMEIMPROVEMENT,3300.0,6.24,0,0.13,N,19
42,84678,MORTGAGE,1.0,MEDICAL,21700.0,9.47,0,0.26,N,20
34,40607,OWN,12.0,EDUCATION,3500.0,8.13,0,0.09,N,13
44,48088,RENT,4.0,VENTURE,4400.0,9.15,0,0.09,N,26
40,69453,MORTGAGE,3.0,PERSONAL,11400.0,11.26,0,0.16,N,19
31,58448,RENT,2.0,HOMEIMPROVEMENT,4100.0,11.55,0,0.07,N,13
34,50950,MORTGAGE,6.0,VENTURE,5900.0,8.48,0,0.12,N,16
37,43520,MORTGAGE,4.0,EDUCATION,9500.0,9.86,0,0.22,N,15
39,70551,MORTGAGE,7.0,VENTURE,5200.0,8.12,0,0.07,N,20
54,48844,MORTGAGE,2.0,EDUCATION,5100.0,8.06,0,0.1,N,30
41,52685,RENT,6.0,EDUCATION,4800.0,11.92,0,0.09,N,19
35,85514,MORTGAGE,14.0,MEDICAL,26100.0,13.44,1,0.31,N,16
41,87971,MORTGAGE,1.0,HOMEIMPROVEMENT,15300.0,11.0,0,0.17,N,19
37,56070,RENT,19.0,HOMEIMPROVEMENT,4300.0,6.47,0,0.08,N,15
42,51653,OWN,2.0,PERSONAL,8400.0,6.86,0,0.16,N,24
43,68044,RENT,0.0,HOMEIMPROVEMENT,11000.0,,1,0.16,Y,24
48,43225,RENT,2.0,VENTURE,5900.0,,0,0.14,N,28
39,43282,MORTGAGE,0.0,MEDICAL,5700.0,14.74,0,0.13,N,18
52,47508,RENT,1.0,PERSONAL,6900.0,9.51,1,0.15,N,30
46,29459,MORTGAGE,0.0,DEBTCONSOLIDATION,2500.0,10.54,0,0.08,N,24
36,159722,OWN,0.0,EDUCATION,10900.0,7.72,0,0.07,N,15
58,40141,RENT,0.0,DEBTCONSOLIDATION,5600.0,10.4,0,0.14,N,30
42,61933,OWN,0.0,HOMEIMPROVEMENT,8400.0,10.85,0,0.14,N,24
35,48608,RENT,1.0,PERSONAL,6500.0,12.4,0,0.13,N,13
52,69146,RENT,14.0,PERSONAL,11000.0,8.08,0,0.16,N,30
56,40456,OWN,14.0,MEDICAL,5200.0,8.78,0,0.13,N,30
39,54634,RENT,9.0,DEBTCONSOLIDATION,4500.0,11.6,0,0.08,Y,18
37,32045,RENT,0.0,DEBTCONSOLIDATION,3700.0,11.94,0,0.12,N,19
38,89958,MORTGAGE,0.0,DEBTCONSOLIDATION,8700.0,12.79,0,0.1,N,19
44,68240,RENT,0.0,EDUCATION,8100.0,11.78,1,0.12,N,23
49,24145,RENT,2.0,HOMEIMPROVEMENT,1900.0,9.6,0,0.08,N,30
43,49369,MORTGAGE,19.0,VENTURE,5200.0,8.95,0,0.11,Y,25
40,24459,RENT,11.0,HOMEIMPROVEMENT,4100.0,10.89,0,0.17,N,21
51,32868,MORTGAGE,,MEDICAL,6100.0,13.89,0,0.19,N,29
38,77691,MORTGAGE,2.0,DEBTCONSOLIDATION,7800.0,10.93,0,0.1,Y,18
47,14143,RENT,8.0,MEDICAL,3600.0,12.54,0,0.25,N,29
38,82671,MORTGAGE,7.0,HOMEIMPROVEMENT,13600.0,9.43,0,0.16,N,17
42,59243,OWN,,VENTURE,8400.0,5.02,0,0.14,N,20
39,47096,MORTGAGE,0.0,PERSONAL,9400.0,7.02,0,0.2,N,18
39,76035,RENT,3.0,EDUCATION,6000.0,14.99,0,0.08,N,21
37,189359,MORTGAGE,0.0,PERSONAL,35000.0,11.24,0,0.18,N,18
49,25220,RENT,8.0,PERSONAL,3200.0,20.13,0,0.13,N,30
35,114320,RENT,1.0,HOMEIMPROVEMENT,25100.0,11.28,0,0.22,N,16
35,79475,MORTGAGE,1.0,MEDICAL,17300.0,10.93,0,0.22,N,13
57,34462,MORTGAGE,1.0,HOMEIMPROVEMENT,2700.0,12.32,0,0.08,N,30
46,63729,RENT,0.0,DEBTCONSOLIDATION,7900.0,14.79,0,0.12,N,24
29,28112,OTHER,5.0,DEBTCONSOLIDATION,2900.0,10.72,0,0.1,N,11
36,38319,RENT,,VENTURE,9500.0,11.87,1,0.25,N,18
31,17111,RENT,1.0,HOMEIMPROVEMENT,1300.0,11.27,0,0.08,N,11
34,24977,RENT,6.0,MEDICAL,6700.0,9.92,1,0.27,N,13
26,59329,RENT,0.0,DEBTCONSOLIDATION,11800.0,13.63,0,0.2,N,8
39,62014,RENT,1.0,MEDICAL,14100.0,11.36,1,0.23,N,17
33,61671,MORTGAGE,0.0,EDUCATION,14900.0,10.24,0,0.24,N,11
40,67379,RENT,0.0,VENTURE,10600.0,15.41,0,0.16,N,18
31,52012,RENT,3.0,EDUCATION,17000.0,9.77,1,0.33,N,12
40,68815,RENT,1.0,PERSONAL,11700.0,10.19,0,0.17,N,19
37,83830,MORTGAGE,5.0,PERSONAL,14000.0,10.25,0,0.17,N,17
51,55448,MORTGAGE,3.0,VENTURE,6000.0,12.11,0,0.11,N,30
50,39451,OWN,5.0,PERSONAL,4100.0,7.37,0,0.1,N,29
45,45584,MORTGAGE,19.0,DEBTCONSOLIDATION,7900.0,7.29,0,0.17,N,27
38,32269,RENT,1.0,VENTURE,2600.0,7.15,1,0.08,N,19
55,75034,OWN,5.0,VENTURE,19300.0,9.16,0,0.26,N,30
32,21967,MORTGAGE,8.0,MEDICAL,2300.0,10.24,0,0.1,N,13
32,45266,RENT,15.0,EDUCATION,11600.0,10.64,0,0.26,N,12
39,65158,MORTGAGE,4.0,MEDICAL,8600.0,6.1,0,0.13,N,21
58,29436,OWN,0.0,MEDICAL,6100.0,,0,0.21,Y,30
38,24367,RENT,0.0,VENTURE,2000.0,,0,0.08,N,19
38,15681,RENT,1.0,MEDICAL,1600.0,10.66,0,0.1,N,16
32,42525,RENT,13.0,VENTURE,3900.0,12.28,1,0.09,N,14
46,27674,RENT,3.0,MEDICAL,3400.0,11.84,0,0.12,N,27
46,75991,RENT,4.0,VENTURE,14100.0,11.44,0,0.19,N,24
45,22566,RENT,4.0,EDUCATION,1600.0,11.17,0,0.07,N,23
36,63853,MORTGAGE,2.0,EDUCATION,12200.0,13.85,0,0.19,N,14
36,25565,RENT,1.0,PERSONAL,6800.0,15.15,1,0.27,N,18
33,23005,RENT,15.0,PERSONAL,4600.0,6.89,0,0.2,N,13
40,26856,MORTGAGE,7.0,EDUCATION,6200.0,9.1,0,0.23,N,19
34,83924,OTHER,3.0,MEDICAL,15800.0,8.25,0,0.19,N,12
33,26865,RENT,2.0,MEDICAL,3100.0,15.28,0,0.12,N,15
37,86765,MORTGAGE,3.0,HOMEIMPROVEMENT,9600.0,9.83,0,0.11,N,18
37,54248,RENT,0.0,MEDICAL,18100.0,16.97,1,0.33,N,18
36,37828,MORTGAGE,1.0,VENTURE,7300.0,,0,0.19,N,15
43,28966,RENT,1.0,PERSONAL,3800.0,13.88,0,0.13,N,25
40,127035,OWN,2.0,MEDICAL,15300.0,8.33,0,0.12,N,21
38,36528,MORTGAGE,1.0,MEDICAL,4700.0,10.11,0,0.13,N,17
41,36604,MORTGAGE,1.0,HOMEIMPROVEMENT,8700.0,12.47,1,0.24,N,19
34,101274,MORTGAGE,7.0,HOMEIMPROVEMENT,15000.0,8.61,0,0.15,N,13
40,110658,MORTGAGE,11.0,PERSONAL,22500.0,8.7,0,0.2,N,20
40,45708,RENT,0.0,VENTURE,5000.0,,0,0.11,N,18
32,88620,MORTGAGE,1.0,EDUCATION,14200.0,8.8,0,0.16,N,13
46,36089,MORTGAGE,7.0,VENTURE,5000.0,5.0,0,0.14,N,25
35,150766,OWN,8.0,MEDICAL,31500.0,11.46,0,0.21,N,17
40,25447,RENT,3.0,HOMEIMPROVEMENT,5900.0,9.3,0,0.23,N,22
48,31038,RENT,5.0,PERSONAL,5900.0,13.53,0,0.19,N,29
46,94501,MORTGAGE,0.0,MEDICAL,16600.0,10.98,1,0.18,N,24
40,42420,MORTGAGE,9.0,VENTURE,4800.0,16.76,0,0.11,N,19
37,97351,MORTGAGE,8.0,VENTURE,15600.0,12.87,0,0.16,N,17
46,38828,MORTGAGE,5.0,EDUCATION,11600.0,9.26,0,0.3,N,24
44,68161,OWN,12.0,HOMEIMPROVEMENT,8500.0,13.11,0,0.12,N,24
36,34666,RENT,0.0,DEBTCONSOLIDATION,9500.0,13.09,1,0.27,N,15
35,47199,RENT,1.0,DEBTCONSOLIDATION,15600.0,11.3,1,0.33,N,17
30,25842,OWN,2.0,HOMEIMPROVEMENT,3600.0,10.13,0,0.14,N,12
40,47862,RENT,0.0,HOMEIMPROVEMENT,6500.0,6.01,0,0.14,N,22
39,31606,RENT,8.0,EDUCATION,4900.0,,0,0.16,N,21
48,138175,MORTGAGE,7.0,HOMEIMPROVEMENT,28300.0,9.52,0,0.2,N,29
42,41758,OTHER,7.0,MEDICAL,5500.0,12.95,1,0.13,N,20
49,26935,OWN,1.0,EDUCATION,4800.0,8.83,0,0.18,Y,28
36,69281,MORTGAGE,7.0,VENTURE,9500.0,,1,0.14,N,14
48,26797,RENT,0.0,PERSONAL,2900.0,13.55,1,0.11,N,29
36,76000,MORTGAGE,0.0,VENTURE,6000.0,8.41,0,0.08,N,18
45,37088,MORTGAGE,4.0,PERSONAL,7400.0,12.23,1,0.2,N,23
32,48105,RENT,0.0,HOMEIMPROVEMENT,6300.0,13.36,1,0.13,N,13
41,44584,MORTGAGE,13.0,EDUCATION,9000.0,9.79,0,0.2,N,20
30,43179,RENT,1.0,PERSONAL,3400.0,6.29,0,0.08,N,8
38,50570,MORTGAGE,3.0,EDUCATION,4700.0,10.13,0,0.09,N,18
42,35186,RENT,8.0,VENTURE,7900.0,13.33,0,0.22,N,20
37,28396,MORTGAGE,2.0,EDUCATION,1600.0,7.19,0,0.06,N,18
34,49982,RENT,2.0,VENTURE,7000.0,12.66,1,0.14,Y,14
45,40180,MORTGAGE,2.0,EDUCATION,7400.0,12.9,0,0.18,N,27
39,25862,RENT,2.0,HOMEIMPROVEMENT,2700.0,14.78,1,0.1,N,19
37,66645,MORTGAGE,3.0,DEBTCONSOLIDATION,13100.0,11.86,0,0.2,N,19
40,48622,RENT,14.0,EDUCATION,5400.0,14.32,0,0.11,N,22
62,28472,RENT,13.0,HOMEIMPROVEMENT,4400.0,13.64,0,0.15,Y,30
48,43527,MORTGAGE,3.0,EDUCATION,8100.0,11.18,0,0.19,N,29
48,45603,RENT,3.0,VENTURE,5900.0,13.46,0,0.13,N,26
42,29278,RENT,8.0,PERSONAL,6800.0,14.29,1,0.23,N,24
41,238282,OWN,5.0,VENTURE,29300.0,7.36,0,0.12,N,22
28,48830,RENT,10.0,EDUCATION,7200.0,11.03,0,0.15,N,6
36,43916,RENT,6.0,MEDICAL,5300.0,14.32,1,0.12,Y,18
37,165784,MORTGAGE,15.0,VENTURE,11700.0,5.8,0,0.07,N,19
30,61592,RENT,10.0,VENTURE,18200.0,12.34,0,0.3,N,12
33,89713,MORTGAGE,9.0,PERSONAL,15800.0,7.25,1,0.18,N,13
30,51387,RENT,2.0,DEBTCONSOLIDATION,7900.0,11.0,0,0.15,N,11
39,50621,MORTGAGE,2.0,PERSONAL,8100.0,10.35,0,0.16,N,21
45,31963,RENT,6.0,PERSONAL,2300.0,16.86,0,0.07,N,24
47,68490,MORTGAGE,0.0,EDUCATION,12900.0,12.82,0,0.19,Y,25
42,123543,MORTGAGE,1.0,MEDICAL,21700.0,9.94,0,0.18,N,24
